TA,WS_MAX,HR,PP,timestamp,WD,WS,RG,ingestion_time,source,station,RN
12.34,0.69,52.8,0.0,2020-11-08 03:00:00+00:00,185.51,0.44,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,28.372533575994623
11.8,0.76,54.2,0.0,2020-11-08 04:00:00+00:00,231.02,0.49,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,16.632402424436975
11.25,0.83,55.6,0.0,2020-11-08 05:00:00+00:00,276.53,0.53,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,4.892271272879318
10.7,0.91,57.0,0.0,2020-11-08 06:00:00+00:00,322.04,0.58,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-6.847859878678338
10.42,0.92,58.37,0.0,2020-11-08 07:00:00+00:00,351.51,0.59,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-6.9883744945201745
10.14,0.92,59.73,0.0,2020-11-08 08:00:00+00:00,20.98,0.59,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-7.103064144146676
9.86,0.93,61.1,0.0,2020-11-08 09:00:00+00:00,50.45,0.6,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-7.204001879340577
11.99,1.09,52.63,0.0,2020-11-08 10:00:00+00:00,11.14,1.03,112.40462527296856,2022-07-03 18:42:49.342698,sg,La Paloma ZA,81.69565472523394
14.11,1.25,44.17,0.0,2020-11-08 11:00:00+00:00,331.82,1.45,429.73120693024134,2022-07-03 18:42:49.342698,sg,La Paloma ZA,331.6205498141212
16.23,1.4,35.7,0.0,2020-11-08 12:00:00+00:00,292.51,1.88,737.2360251326916,2022-07-03 18:42:49.342698,sg,La Paloma ZA,570.7886643262738
17.18,1.78,34.37,0.0,2020-11-08 13:00:00+00:00,287.27,2.41,1011.3164143792736,2022-07-03 18:42:49.342698,sg,La Paloma ZA,785.8385730931102
18.12,2.15,33.03,0.0,2020-11-08 14:00:00+00:00,282.04,2.95,1233.0212222379098,2022-07-03 18:42:49.342698,sg,La Paloma ZA,962.0418881625956
19.06,2.52,31.7,0.0,2020-11-08 15:00:00+00:00,276.8,3.48,1387.1821613367347,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1088.538376223925
19.73,3.03,29.87,0.01,2020-11-08 16:00:00+00:00,274.87,3.61,1463.285021626816,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1152.9556037366044
20.39,3.54,28.03,0.02,2020-11-08 17:00:00+00:00,272.95,3.73,1456.1547918150716,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1155.536906346855
21.06,4.04,26.2,0.04,2020-11-08 18:00:00+00:00,271.02,3.86,1366.3002140590024,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1105.1675767709987
20.57,3.62,28.07,0.02,2020-11-08 19:00:00+00:00,264.21,3.74,1199.8789307429156,2022-07-03 18:42:49.342698,sg,La Paloma ZA,2363.7812957024303
20.08,3.21,29.93,0.01,2020-11-08 20:00:00+00:00,257.39,3.63,968.2866426233641,2022-07-03 18:42:49.342698,sg,La Paloma ZA,2166.1916267973315
19.59,2.79,31.8,0.0,2020-11-08 21:00:00+00:00,250.58,3.51,687.4191973913784,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1968.6019578922326
17.35,2.68,41.13,0.0,2020-11-08 22:00:00+00:00,223.74,3.1,376.81503008717846,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1771.0122889871338
15.11,2.57,50.47,0.0,2020-11-08 23:00:00+00:00,196.9,2.7,62.475667522974405,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1573.422620082035
12.87,2.45,59.8,0.0,2020-11-09 00:00:00+00:00,170.06,2.29,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1375.8329511769361
12.87,2.45,59.8,0.0,2020-11-09 00:00:00+00:00,170.06,2.29,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1178.2432822718376
12.44,1.99,60.4,0.0,2020-11-09 01:00:00+00:00,199.39,1.74,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,980.6536133667389
12.01,1.53,61.0,0.0,2020-11-09 02:00:00+00:00,228.73,1.2,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,783.0639444616402
11.57,1.06,61.6,0.0,2020-11-09 03:00:00+00:00,258.06,0.65,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,585.4742755565414
11.24,1.11,60.5,0.0,2020-11-09 04:00:00+00:00,201.79,0.66,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,387.88460665144265
10.9,1.16,59.4,0.0,2020-11-09 05:00:00+00:00,145.53,0.66,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,190.2949377463439
10.57,1.2,58.3,0.0,2020-11-09 06:00:00+00:00,89.26,0.67,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-7.294731158754866
10.29,1.22,54.1,0.0,2020-11-09 07:00:00+00:00,85.12,0.75,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-4.247679870771984
10.0,1.24,49.9,0.0,2020-11-09 08:00:00+00:00,80.97,0.84,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-1.1593379028315305
9.72,1.26,45.7,0.0,2020-11-09 09:00:00+00:00,76.83,0.92,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1.9378601833436067
11.85,1.27,39.4,0.0,2020-11-09 10:00:00+00:00,33.9,1.14,116.08435177419013,2022-07-03 18:42:49.342698,sg,La Paloma ZA,90.84620444731492
13.98,1.29,33.1,0.0,2020-11-09 11:00:00+00:00,350.96,1.36,433.19458043464175,2022-07-03 18:42:49.342698,sg,La Paloma ZA,333.14487354267055
16.11,1.3,26.8,0.0,2020-11-09 12:00:00+00:00,308.03,1.58,740.4201906441973,2022-07-03 18:42:49.342698,sg,La Paloma ZA,565.3445921896193
17.09,1.66,27.67,0.0,2020-11-09 13:00:00+00:00,298.09,2.18,1014.2790058765972,2022-07-03 18:42:49.342698,sg,La Paloma ZA,776.5228754705028
18.07,2.01,28.53,0.0,2020-11-09 14:00:00+00:00,288.15,2.79,1235.8400930205098,2022-07-03 18:42:49.342698,sg,La Paloma ZA,951.8949906540097
19.05,2.37,29.4,0.0,2020-11-09 15:00:00+00:00,278.21,3.39,1389.9459021855782,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1081.3923270693124
19.62,2.97,27.37,0.0,2020-11-09 16:00:00+00:00,276.08,3.66,1466.0862105704666,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1138.7368093018274
20.19,3.57,25.33,0.0,2020-11-09 17:00:00+00:00,273.95,3.94,1459.0834131766749,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1127.8166763992972
20.76,4.18,23.3,0.0,2020-11-09 18:00:00+00:00,271.82,4.21,1369.4373336017488,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1039.2703627997407
20.36,3.94,25.47,0.0,2020-11-09 19:00:00+00:00,262.56,3.95,1203.2909627539193,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1190.4107992137888
19.95,3.7,27.63,0.0,2020-11-09 20:00:00+00:00,253.29,3.68,972.0204711794867,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1081.510004470703
19.54,3.46,29.8,0.0,2020-11-09 21:00:00+00:00,244.03,3.42,691.4978670946872,2022-07-03 18:42:49.342698,sg,La Paloma ZA,972.6092097276172
17.7,3.19,37.93,0.0,2020-11-09 22:00:00+00:00,221.4,3.1,381.2285034336133,2022-07-03 18:42:49.342698,sg,La Paloma ZA,863.7084149845314
15.85,2.93,46.07,0.0,2020-11-09 23:00:00+00:00,198.76,2.77,66.91318583127112,2022-07-03 18:42:49.342698,sg,La Paloma ZA,754.8076202414454
14.01,2.67,54.2,0.0,2020-11-10 00:00:00+00:00,176.13,2.45,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,645.9068254983597
13.33,2.1,56.27,0.0,2020-11-10 01:00:00+00:00,192.7,1.81,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,537.0060307552739
